name,country,city,address,phone,website,rating,reviews_count,latitude,longitude,business_type,hours,type
Motorrad Klug GmbH,Austria,Graz,"Harter Str. 94, 8053 Graz, Austria",+43 316 278558,https://www.klug.at/,4.5,498,47.0475282,15.4084954,Motorcycle repair shop,Closed ⋅ Opens 8:30 AM,Motorcycle Repair Shop
Motorrad Schor,Austria,Graz,"Packer Str. 131, 8561 Söding, Austria",+43 664 4018377,https://www.motorradschor.com/,4.7,156,47.0021494,15.2737731,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
MG Biketec GmbH,Austria,Graz,"Gewerbering 18, 8054 Pirka, Austria",+43 316 251513,https://www.mg-biketec.com/,4.6,99,46.9969764,15.403272,Metal processing company,Closed ⋅ Opens 8 AM Mon,Motorcycle Repair Shop
Dreambikes - Austria,Austria,Graz,"Puchstraße 133, 8055 Graz, Austria",+43 664 1010711,N/A,5.0,9,47.039928,15.439467,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
ULBEL-KFZ Meisterbetrieb,Austria,Graz,"Kapellenstraße 72, 8053 Graz, Austria",+43 699 10529118,http://www.ulbel.com/,4.6,30,47.0473876,15.4182373,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,Motorcycle Repair Shop
Pickerlhalter,Austria,Graz,"Frauengasse 7, 8010 Graz, Austria",N/A,https://pickerlhalter.at/,5.0,3,47.0688479,15.4407426,Motorcycle parts store,N/A,Motorcycle Repair Shop
Börni scooter and moped trade E.U.,Austria,Graz,"Harter Str. 110, 8053 Graz, Austria",+43 316 576352,http://www.boerni.cc/,4.8,472,47.045553,15.4066713,Motorcycle repair shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Joe's Motorcycle Parts & Zubehör Service,Austria,Graz,"Lagergasse 122, 8020 Graz, Austria",+43 316 272708,N/A,N/A,0,47.0554151,15.4344911,Auto parts store,Closed ⋅ Opens 8:30 AM Mon,Motorcycle Repair Shop
FORSTINGER Graz/Wetzelsdorf,Austria,Graz,"Straßganger Str. 124, 8052 Graz, Austria",+43 59 101 9108,http://www.forstinger.com/,4.2,163,47.0578335,15.3944701,Auto repair shop,Closed ⋅ Opens 8:30 AM,Motorcycle Repair Shop
FLASH CYCLES e.U.,Austria,Graz,"Industriestraße 21, 8502 Lannach, Austria",+43 660 1013884,http://flashcycles.at/,5.0,15,46.9564745,15.3316799,Motorcycle repair shop,N/A,Motorcycle Repair Shop
Stoney-Custombikes,Austria,Graz,"Gewerbepark S 6, 8121 Kleinstübing, Austria",+43 676 6286934,N/A,4.6,43,47.1855316,15.330307,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
2radwelt Ltd.,Austria,Graz,"Packer Str. 131, 8561 Kleinsöding, Austria",N/A,N/A,N/A,0,47.0021494,15.2737731,Motorcycle repair shop,N/A,Motorcycle Repair Shop
auner Graz – auner Motorradbekleidung und Zubehör Handels GmbH,Austria,Graz,"Kärntner Str. 141, 8053 Graz, Austria",+43 316 273919,http://www.auner.at/,4.7,293,47.0482471,15.4157457,Sportswear store,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Forstinger Austria GmbH,Austria,Graz,"Werschweg 6, 8054 Seiersberg, Austria",+43 59 101 9823,http://www.forstinger.com/,4.1,194,47.0076614,15.4109211,Auto repair shop,Closed ⋅ Opens 8:30 AM,Motorcycle Repair Shop
FORSTINGER Graz/Gösting,Austria,Graz,"Wiener Str. 339, 8051 Graz, Austria",+43 59 101 9807,http://www.forstinger.com/,3.7,343,47.1040412,15.4010639,Auto repair shop,Closed ⋅ Opens 8:30 AM,Motorcycle Repair Shop
Forstinger Austria GmbH,Austria,Graz,"Conrad-von-Hötzendorf-Straße 145, 8010 Graz, Austria",+43 59 101 9029,https://forstinger.com/,3.7,110,47.0501617,15.4519999,Car repair and maintenance service,Closed ⋅ Opens 8:30 AM,Motorcycle Repair Shop
Super Soco Store Graz,Austria,Graz,"Andritzer Reichsstraße 89, 8046 Graz, Austria",+43 664 4274233,https://supersoco.shop/,N/A,0,47.1096527,15.4141918,Electric motor scooter dealer,Closed ⋅ Opens 8 AM Mon,Motorcycle Repair Shop
Klinger OG Kfz- u Motorradtechnik,Austria,Graz,"Ortsried 13, 8401 Kalsdorf bei Graz, Austria",+43 3135 56060,http://www.klinger-racing.at/,4.8,88,46.9638001,15.4836259,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,Motorcycle Repair Shop
"RFTEC Verkaufsstelle - SUP Board, Elektrofahrrad, Motorrad, Auto Zubehör",Austria,Graz,"Hauptstraße 264, 8071 Gössendorf, Austria",+43 664 2791148,https://www.rftec.eu/,3.6,9,46.9857597,15.493229,Outdoor sports store,Closed ⋅ Opens 10 AM Mon,Motorcycle Repair Shop
Gillich GesmbH - Galvanik und Metallverarbeitung,Austria,Graz,"Puntigamer Str. 98, 8041 Graz, Austria",+43 316 475545,http://www.gillich.at/,4.1,71,47.036348,15.4471293,Metal finisher,Closed ⋅ Opens 7 AM Mon,Motorcycle Repair Shop
SSA Service Station Aspeck,Austria,Graz,"Götzauegg 35, 8081 Felgitsch, Austria",+43 664 9158078,N/A,5.0,12,46.9321956,15.5575114,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
Sandro Bruxmeier - Autoglas | Windschutzscheiben | Steinschlagreparatur - Graz,Austria,Graz,"Wetzelsdorfer Str. 8, 8020 Graz, Austria",+43 316 581192,http://www.bruxis.at/,4.3,81,47.0592106,15.4169947,Auto glass repair service,Closed ⋅ Opens 8 AM Mon,Motorcycle Repair Shop
Hütter GesmbH,Austria,Graz,"Zwaring AT, Liebochstraße 31, 8143 Dobl, Austria",+43 3136 93036,https://www.motor-huetter.at/,4.3,406,46.957846,15.3590795,Motorcycle parts store,Closed ⋅ Opens 8:30 AM Mon,Motorcycle Repair Shop
Autohaus Damisch GmbH,Austria,Graz,"Andritzer Reichsstraße 89, 8046 Graz, Austria",+43 316 692720,https://www.fiatauto.at/,4.4,284,47.109702,15.414504,Auto repair shop,Closed ⋅ Opens 7:30 AM Mon,Motorcycle Repair Shop
BMW Service Denzel Graz,Austria,Graz,"Wetzelsdorfer Str. 35, 8020 Graz, Austria",+43 316 5070,https://www.denzel.at/standorte/denzel-graz,4.2,892,47.0580409,15.4127408,BMW dealer,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
KTM Knopper Günter,Austria,Graz,"Lestein 74, 8511 St. Stefan ob Stainz, Austria",+43 664 3002567,https://www.knopper-kfz.at/,4.4,77,46.9375648,15.2220888,Motorcycle repair shop,Closed ⋅ Opens 3 PM Mon,Motorcycle Repair Shop
KFZ Werkstätte Schafzahl,Austria,Graz,"Ludersdorf 242, 8200 Wilfersdorf, Austria",+43 664 1415317,https://www.kfz-schafzahl.at/,4.4,80,47.1009466,15.6852043,Motorcycle repair shop,Closed ⋅ Opens 8 AM Tue,Motorcycle Repair Shop
MNG ebike repair,Austria,Graz,"New York, Delancey St, 邮政编码: 10002",(646) 696-7669,N/A,3.9,7,40.7193645,-73.9916768,Motorcycle repair shop,Open ⋅ Closes 10 PM,Motorcycle Repair Shop
tvs,Austria,Graz,"141 Worth St, New York, NY 10013",N/A,N/A,N/A,0,40.7152719,-74.0017594,Motorcycle repair shop,N/A,Motorcycle Repair Shop
RadAktiv,Austria,Graz,"Annenstraße 50, 8020 Graz, Austria",+43 316 232101,https://www.radaktiv.at/,4.5,187,47.0713922,15.4235109,Bicycle Shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Glanzrad Graz,Austria,Graz,"Mariahilfer Str. 23, 8020 Graz, Austria",+43 664 1990288,http://www.glanzrad.at/,5.0,12,47.0736959,15.4325523,Bicycle Shop,Closed ⋅ Opens 1 PM Tue,Motorcycle Repair Shop
KFZ Krisper GmbH,Austria,Graz,"Bundesstraße 248, 8077 Gössendorf, Austria",+43 3135 46127,N/A,4.6,167,46.9967248,15.4967174,Auto repair shop,Closed ⋅ Opens 7 AM,Motorcycle Repair Shop
Zweirad Janger GmbH,Austria,Graz,"Kirchengasse 4, 8112 Gratwein, Austria",+43 3124 51238,https://radsport-janger.at/,4.5,173,47.1297632,15.3179421,Bicycle Shop,Closed ⋅ Opens 8:45 AM,Motorcycle Repair Shop
Weichberger,Austria,Graz,"Bahnhofgürtel 7, 8020 Graz, Austria",+43 316 713861,https://www.weichberger.at/cms/graz-bahnhofguertel,4.6,306,47.0824816,15.4159839,Tire shop,Closed ⋅ Opens 8 AM,Motorcycle Repair Shop
RM Product Line Ihr Partner für Stossdämpfer,Austria,Graz,"Mantscha 65, 8054 Graz, Austria",+43 316 281565,https://www.rmproducts.at/,4.2,19,47.0184733,15.360548,Auto spring shop,Closed ⋅ Opens 4 PM Mon,Motorcycle Repair Shop
Kastner & Öhler Graz,Austria,Graz,"Sackstraße 7–13, 8010 Graz, Austria",+43 316 8700,https://www.kastner-oehler.at/standort/graz/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=gmb&utm_term=gmb+standort+graz,4.5,5041,47.0720564,15.4369342,Clothing store,Closed ⋅ Opens 9:30 AM,Motorcycle Repair Shop
Intersport,Austria,Graz,"Weblinger Gürtel 5, 8054 Graz, Austria",+43 316 296600,https://www.intersport.at/tscherne,4.4,237,47.0344538,15.4132855,Sporting goods store,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
ÖAMTC Stützpunkt Graz-Ost,Austria,Graz,"C.v, Conrad-von-Hötzendorf-Straße 127, 8010 Graz, Austria",+43 316 5040,https://www.oeamtc.at/standorte/steiermark/graz-ost-16192415,4.4,616,47.0513889,15.4511111,Car repair and maintenance service,Closed ⋅ Opens 7 AM Mon,Motorcycle Repair Shop
E-Onix Scooter - Graz,Austria,Graz,"Kärntner Str. 44, 8020 Graz, Austria",+43 664 2006506,https://e-onix.at/,4.8,78,47.0599528,15.4198687,Bicycle rental service,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Stoichart Leder,Austria,Graz,"Volksgartenstraße 7, 8020 Graz, Austria",+43 316 713715,http://www.stoichart-leder.at/,4.7,58,47.07221,15.428676,Clothing store,Closed ⋅ Opens 9:30 AM,Motorcycle Repair Shop
INTERSPORT Tscherne Graz Nord,Austria,Graz,"Wiener Straße 351 Shopping Nord 2/1, Top, 8051 Graz, Austria",+43 316 674444,https://www.intersport.at/shop/graz-nord-graz-9120045548761/,4.2,233,47.1049336,15.3983789,Sporting goods store,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Geero E-Bike Store,Austria,Graz,"Kärntner Str. 390, 8054 Graz, Austria",+43 800 556640517,https://www.geero.at/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=geero_graz,4.4,47,47.0252547,15.3999294,Bicycle Shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Hervis,Austria,Graz,"EKZ City Park, Lazarettgürtel 55, 8020 Graz, Austria",+43 316 710431,https://www.hervis.at/shop/store-finder/d/4302/graz-citypark,4.0,645,47.0599304,15.4281468,Sporting goods store,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Flutur Motors,Switzerland,Zurich,"Frohburgstrasse 116, 8057 Zürich, Switzerland",+41 79 944 02 31,https://www.roysgaragect.com/,4.6,10,47.3931904,8.5511897,Motorcycle repair shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Roli's Motostyling GmbH,Switzerland,Zurich,"Steinwiesenstrasse 1, 8952 Schlieren Zürich, Switzerland",+41 44 811 35 35,http://www.motostyling.ch/,4.9,232,47.3976199,8.4411303,Motorcycle repair shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Circle 4 Motors AG,Switzerland,Zurich,"Müllerstrasse 34a, 8004 Zürich, Switzerland",+41 44 821 10 11,https://www.c4motors.ch/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=8223922615932396729,5.0,34,47.375013,8.5304861,Motorcycle repair shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Manu's Moto World,Switzerland,Zurich,"Moosmatt 11, 8905 Arni, Switzerland",+41 76 628 89 05,https://manus-moto-world.ch/,5.0,146,47.3200023,8.4234875,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
Moto Express,Switzerland,Zurich,"Riedgrabenstrasse 26, 8153 Rümlang, Switzerland",+41 79 309 46 77,https://mxpress.ch/,4.9,12,47.4612096,8.518932999999999,Motorcycle repair shop,Closed ⋅ Opens 8 AM Tue,Motorcycle Repair Shop
CusTom's Garage GmbH,Switzerland,Zurich,"Bahnhofstrasse 5, 8305 Dietlikon, Switzerland",+41 79 894 38 99,N/A,5.0,33,47.4139647,8.6173258,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,Motorcycle Repair Shop
Garage Seventy Eight 78 Zürich,Switzerland,Zurich,"Franklinstrasse 7, 8050 Zürich, Switzerland",+41 76 255 49 94,N/A,5.0,13,47.4087652,8.545764499999999,Motorcycle repair shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
C&R Motors,Switzerland,Zurich,"Kirchweg 127, 8102 Oberengstringen, Switzerland",+41 79 673 99 31,https://www.cr-motors.ch/,5.0,11,47.4067786,8.4631965,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
Customas Motorcycle Garage Klostermann,Switzerland,Zurich,"August-Müller-Strasse 8, 8134 Adliswil, Switzerland",+41 44 709 10 12,http://customas.ch/,4.9,62,47.3227043,8.5188995,Motorcycle repair shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Joe's Custom Garage,Switzerland,Zurich,"Stotzstrasse 43, 8041 Zürich, Switzerland",N/A,N/A,5.0,4,47.3313956,8.512858999999999,Motorcycle repair shop,N/A,Motorcycle Repair Shop
hostettler moto ag | Zürich Nord,Switzerland,Zurich,"Klotenerstrasse 10, 8153 Rümlang, Switzerland",+41 44 860 77 40,https://www.hostettler-moto.ch/zuerich-nord/,4.5,521,47.45353,8.535359999999999,Motorcycle repair shop,Closed ⋅ Opens 8 AM,Motorcycle Repair Shop
Moto Shop Zollikon GmbH,Switzerland,Zurich,"Gustav-Maurer-Strasse 10, 8702 Zollikon, Switzerland",+41 44 392 01 20,http://www.motoshop-zollikon.ch/,4.4,50,47.3440729,8.5745196,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,Motorcycle Repair Shop
Biker's Life,Switzerland,Zurich,"Industriestrasse 14, 8305 Dietlikon, Switzerland",+41 44 434 87 00,https://www.bikers-life.ch/,4.4,125,47.414908,8.622453,Motorcycle repair shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Atelier Zevaco,Switzerland,Zurich,"Gubelstrasse 41, 8050 Zürich, Switzerland",+41 44 310 66 00,http://www.atelierzevaco.com/,5.0,29,47.4085543,8.5433167,Motorcycle repair shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Zweirad Sporthaus Hans Küng AG,Switzerland,Zurich,"Gewerbestrasse 1, 8606 Nänikon, Switzerland",+41 43 399 20 70,http://www.zweirad-sporthaus.ch/,4.5,124,47.373479,8.683026,Motorcycle shop,Closed ⋅ Opens 8 AM,Motorcycle Repair Shop
Max Motos GmbH,Switzerland,Zurich,"Sandbüelstrasse 6, 8604 Volketswil, Switzerland",+41 44 997 11 11,https://www.maxmotos.ch/,4.9,52,47.3829263,8.6792292,Motorcycle repair shop,Closed ⋅ Opens 8 AM,Motorcycle Repair Shop
Riverside Motor & Cycle Gfrerer Walter,Switzerland,Zurich,"Webereistrasse 61, 8134 Adliswil, Switzerland",+41 44 709 01 06,https://yellow.local.ch/d/uLWq7U6C0zASp5e-cr6sng,4.8,32,47.305266,8.5252985,Motorcycle shop,Closed ⋅ Opens 9:30 AM,Motorcycle Repair Shop
Cahenzli Motos,Switzerland,Zurich,"Feldstrasse 147, 8004 Zürich, Switzerland",+41 44 291 12 00,https://www.cahenzlimotos.ch/,4.7,137,47.380674,8.525008699999999,Motorcycle shop,Closed,Motorcycle Repair Shop
FÜRST MOTOS,Switzerland,Zurich,"Zürcherstrasse 35, 8952 Schlieren, Switzerland",+41 44 730 53 01,N/A,4.6,34,47.3985081,8.451468199999999,Motorcycle repair shop,Closed ⋅ Opens 9 AM Tue,Motorcycle Repair Shop
Motos Ottos,Switzerland,Zurich,"Merkurstrasse 1, 8953 Dietikon, Switzerland",+41 79 123 45 67,N/A,5.0,1,47.4058511,8.402259599999999,Motorcycle repair shop,N/A,Motorcycle Repair Shop
TMotorcycles GmbH,Switzerland,Zurich,"Badenerstrasse 779, 8048 Zürich, Switzerland",+41 44 350 00 11,https://www.tmoto.ch/,3.9,21,47.39219,8.47625,Motorcycle shop,N/A,Motorcycle Repair Shop
Flütsch Motos GmbH,Switzerland,Zurich,"Gewerbehallenstrasse 4, 8304 Wallisellen, Switzerland",+41 79 440 19 94,https://www.fluetsch-motos.ch/,5.0,18,47.4136,8.5752349,Motorcycle repair shop,Closed ⋅ Opens 8 AM,Motorcycle Repair Shop
Foti Motos Vespa Nest,Switzerland,Zurich,"Stauffacherstrasse 209, 8004 Zürich, Switzerland",+41 44 401 01 70,https://foti-motos.ch/,4.9,90,47.3790187,8.5179194,Motorcycle repair shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Moto Taiana Honda motorcycles and scooters,Switzerland,Zurich,"Seilergraben 5, 8001 Zürich, Switzerland",+41 44 251 48 84,http://www.mototaiana.ch/,4.6,63,47.373292,8.5468431,Motorcycle shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Phil's Bike Shop,Switzerland,Zurich,"Effretikerstrasse 3, 8604 Volketswil, Switzerland",+41 52 315 50 00,http://www.phils-bikeshop.ch/,4.5,53,47.4067752,8.6809686,Motorcycle repair shop,Closed ⋅ Opens 10 AM Tue,Motorcycle Repair Shop
Motorcycle City GmbH,Switzerland,Zurich,"Sihlquai 55, 8005 Zürich, Switzerland",+41 44 272 95 55,https://www.motorcyclecity.ch/,5.0,4,47.3819429,8.537687,Motorcycle repair shop,N/A,Motorcycle Repair Shop
Jost's Töff-Lade AG,Switzerland,Zurich,"Herzogenmühlestrasse 20, 8051 Zürich, Switzerland",+41 44 322 49 08,http://www.josts-toefflade.ch/,4.7,145,47.4055,8.573191,Motorcycle shop,Closed ⋅ Opens 8 AM Tue,Motorcycle Repair Shop
Motorcycle-Heaven - Harley-Davidson Bikes Specialist - Zürich,Switzerland,Zurich,"Ueberlandstrasse 74, 8953 Dietikon, Switzerland",+41 44 744 30 44,http://www.motorcycle-heaven.ch/,4.5,440,47.4102339,8.398281299999999,Motorcycle repair shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Garage 66,Switzerland,Zurich,"Ifangstrasse 12C, 8603 Schwerzenbach, Switzerland",+41 79 958 91 61,http://garage66.ch/,4.8,47,47.3828212,8.6629045,Motorcycle repair shop,Open 24 hours,Motorcycle Repair Shop
Monte Motorsport,Switzerland,Zurich,"Sihlstrasse 1, 8134 Adliswil, Switzerland",+41 44 558 81 34,https://www.montemotorsport.ch/,4.5,73,47.3073794,8.524736599999999,Motorcycle shop,Closed ⋅ Opens 8 AM Mon,Motorcycle Repair Shop
Motorradwerkstatt Werrikon,Switzerland,Zurich,"Zürichstrasse 112, 8606 Nänikon, Switzerland",+41 44 941 17 13,N/A,2.5,4,47.3631263,8.7002396,Motorcycle repair shop,Closed ⋅ Opens 8 AM,Motorcycle Repair Shop
Scooter Planet Vespa Laden,Switzerland,Zurich,"Birmensdorferstrasse 438, 8055 Zürich, Switzerland",+41 44 241 02 01,http://www.scooterplanet.ch/,4.5,163,47.36897,8.500385,Motorcycle shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Lucchinetti Motos AG,Switzerland,Zurich,"Stauffacherstrasse 159, 8004 Zürich, Switzerland",+41 44 241 71 87,http://lucchinetti.ch/,4.5,128,47.3777305,8.5214682,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,Motorcycle Repair Shop
Vlada CC Racing,Switzerland,Zurich,"Dammstrasse 18, 8112 Otelfingen, Switzerland",+41 44 820 30 20,http://motorradpneuhaus.ch/,4.8,183,47.4597442,8.4034245,Motorcycle repair shop,Closed ⋅ Opens 1 PM Mon,Motorcycle Repair Shop
Motorrad-Center Dübendorf,Switzerland,Zurich,"Ueberlandstrasse 111, 8600 Zürich, Switzerland",+41 79 462 83 89,https://motorradcenter-duebendorf.ch/,5.0,59,47.4036206,8.608232899999999,Motorcycle shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Rino's Bike,Switzerland,Zurich,"Hegnaustrasse 44A, 8602 Wangen-Brüttisellen, Switzerland",+41 44 833 79 60,http://www.rinosbike.ch/,4.7,80,47.4077491,8.646800899999999,Motorcycle repair shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Scooter Doktor,Switzerland,Zurich,"Starengasse 5b, 8052 Zürich, Switzerland",+41 52 508 26 56,http://www.scooter-doktor.ch/,4.2,54,47.4180267,8.547244599999999,Motorcycle repair shop,Closed ⋅ Opens 2 PM Mon,Motorcycle Repair Shop
bemoto GmbH,Switzerland,Zurich,"Riedthofstrasse 122, 8105 Regensdorf, Switzerland",+41 44 311 48 30,https://bemoto.ch/,4.6,29,47.4388551,8.4643866,Motorcycle repair shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Dany's Bike-Shop GmbH,Switzerland,Zurich,"Seestrasse 125a, 8610 Uster, Switzerland",+41 44 940 34 15,https://www.danysbikeshop.ch/,4.5,15,47.3437292,8.69835,Motorcycle repair shop,Closed ⋅ Opens 8 AM,Motorcycle Repair Shop
Louis Zürich,Switzerland,Zurich,"Im Schwanen 5, 8304 Wallisellen, Switzerland",+41 44 832 56 10,https://www.louis.de/filialen/louis-wallisellen-bei-zuerich,4.4,1620,47.4083463,8.6004375,Motorcycle parts store,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Roadkru,Switzerland,Zurich,"Langwiesenstrasse 5, 8114 Dänikon, Switzerland",+41 76 339 64 19,http://roadkru.ch/,5.0,6,47.4490717,8.4069479,Motorcycle repair shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
hostettler moto ag Zürich Süd | Yamaha / Ducati / Piaggio / Vespa,Switzerland,Zurich,"Moosstrasse 45, 8134 Adliswil, Switzerland",+41 44 732 30 40,http://www.hostettler-moto.ch/zuerich-sued,4.5,647,47.3246502,8.5303187,Motorcycle shop,Closed ⋅ Opens 8 AM,Motorcycle Repair Shop
Greutert Motos,Switzerland,Zurich,"Klotenerstrasse 101, 8303 Bassersdorf, Switzerland",+41 44 836 85 80,http://www.greutert-motos.ch/,4.2,75,47.444785,8.621272,Motorcycle shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
ETRIX E-Motos,Switzerland,Zurich,"Riedthofstrasse 124, 8105 Regensdorf, Switzerland",N/A,N/A,N/A,0,47.4395014,8.4652929,Motorcycle repair shop,N/A,Motorcycle Repair Shop
Blackmoto,Switzerland,Zurich,"Dorfstrasse 72, 8966 Oberwil-Lieli, Switzerland",N/A,http://blackmoto.ch/,N/A,0,47.334131,8.3846431,Motorcycle repair shop,N/A,Motorcycle Repair Shop
Rüegg Motos GmbH,Switzerland,Zurich,"Forchstrasse 220, 8032 Zürich, Switzerland",+41 44 389 20 00,http://www.rueegg-motos.ch/,4.6,150,47.359459,8.5693339,Motorcycle dealer,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Korak's Bikes & scooters,Switzerland,Zurich,"Forchstrasse 131, 8032 Zürich, Switzerland",+41 44 381 81 70,http://www.korak.ch/,4.5,44,47.360771,8.562628,Motorcycle shop,Closed ⋅ Opens 8 AM,Motorcycle Repair Shop
Lucia & Ernst Stiefenhofer Motos,Switzerland,Zurich,"Magnusstrasse 24, 8004 Zürich, Switzerland",+41 44 242 42 88,http://www.stiefenhofer-motos.ch/,4.8,32,47.380161,8.525413,Motorcycle shop,Closed ⋅ Opens 9 AM Mon,Motorcycle Repair Shop
Yellow Point Zurich AG Motorradfachgeschäft,Switzerland,Zurich,"Zürcherstrasse 35, 8952 Schlieren, Switzerland",+41 44 241 04 44,http://www.yellow-point.ch/,4.3,89,47.3984957,8.451486899999999,Motorcycle repair shop,Closed ⋅ Opens 9 AM,Motorcycle Repair Shop
Velo Elsener AG,Switzerland,Zurich,"Seefeldstrasse 24, 8008 Zürich, Switzerland",+41 44 261 51 51,https://velo-elsener.ch/,4.5,261,47.3636543,8.5486792,Bicycle Shop,Closed ⋅ Opens 10 AM,Motorcycle Repair Shop
Meier Motos,Switzerland,Zurich,"Winterthurerstrasse 309, 8057 Zürich, Switzerland",+41 44 311 80 59,http://www.meiermotos.ch/,4.7,129,47.403467,8.555300899999999,Motorcycle dealer,Closed ⋅ Opens 8 AM,Motorcycle Repair Shop
Obrist cycling AG,Switzerland,Zurich,"Zürcherstrasse 31, 8908 Hedingen, Switzerland",+41 44 761 00 56,http://www.2rad.ch/,4.7,91,47.30013,8.448305,Motorcycle shop,Closed ⋅ Opens 8 AM,Motorcycle Repair Shop
